ID,SECTION,ANSWER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
26,3,3,0.981307692,0.1575,1.362166667,0.302,0.022,0.132,2.008,0.305,4.92,0.413091833,0.12710518,0.381315539,0.429051895,0.021188578,0.549759526,0.128868489,4.626728111,0.059626419,0.540090526,0.131658138,0.370938274,0.123669124,0.273528795,0.33764249,0.387342852,0.514904506,0.054054054,0.670200034,0.311669991,0.496316238,0.114157221,0.822276822,0.056271171,0.350687519,0.11634091,1.388113715,0.437086093,2.450199203,0.923076923,1.281335737,0.581259471,0.304147465,0.710161663,0.48,0.56166031,0.418740529,0.695852535,0.289838337,0.52,0.43833969
26,4,2,1.131,0.4442,1.9684,0.055,0.28,0.317,1.875,0.816,4.775,0.158881474,0.158881474,0.158881474,0.319166949,0.125352749,0.555480303,0.01774537,5.040322581,0.023891951,1.004418388,0.020288602,0.358546792,0.024477081,0.275375626,0.249448919,0.357653057,0.624017246,0.141076992,0.701289928,0.249448919,0.622461783,0.017435962,0.834445928,0.023334446,0.501102162,0.01988516,1.74040672,5.763636364,2.546666667,1,1.74040672,0.635090663,0.852150538,0.718045113,0.5,0.635090663,0.364909337,0.147849462,0.281954887,0.5,0.364909337
29,1,2,1.168166667,0.155,3.554857143,0.668,0.045,0.195,1.928,0.295,12.783,0.151725882,0.101150588,0.177013529,0.215575308,0.019069295,0.765355396,0.141434815,2.234067207,0.010313771,0.655763505,0.144184308,0.216687351,0.239340738,0.129720484,0.278746608,0.192072284,0.659402976,0.069867431,0.860071033,0.325204377,0.681912784,0.123909673,0.690791831,0.010208483,0.396049015,0.126014933,3.043107841,0.291916168,6.630186722,1.166666667,3.550292481,0.752665514,0.225955968,0.868941608,0.538461538,0.780233907,0.247334486,0.774044032,0.131058392,0.461538462,0.219766093
29,2,4,0.7384,0.3905,8.55975,0.147,0.188,0.731,2.314,0.593,18.85,0.126438235,0.050575294,0.101150588,0.095370944,0.020174623,0.884454433,0.015809597,2.635535308,0.005974213,0.419049333,0.016135116,0.078177689,0.046052632,0.108687288,0.391498409,0.095789066,0.906258768,0.229010025,0.885373978,0.313198727,0.888332025,0.015563543,0.724937343,0.005938733,0.295302865,0.015878908,11.59229415,4.972789116,8.146067416,0.8,9.27383532,0.920586353,0.832574032,0.890663391,0.444444444,0.902665366,0.079413647,0.167425968,0.109336609,0.555555556,0.097334634
29,3,4,0.448,0.5695,4.369,0.008,0.37,0.142,1.238,0.769,8.2,0.095328885,0.06355259,0.095328885,0.086209108,0.073059654,0.840731238,0.001660785,8.253333333,0.010100539,0.452166774,0.001791685,0.092849741,0.005763689,0.1298602,0.34431307,0.092837609,0.905492228,0.102305476,0.860140262,0.34431307,0.905373911,0.001658031,0.891930836,0.009999538,0.31137386,0.00178848,9.752232143,17.75,6.62358643,1,9.752232143,0.906996056,0.946666667,0.868828142,0.5,0.906996056,0.093003944,0.053333333,0.131171858,0.5,0.093003944
29,4,3,0.580875,0.372142857,1.746,0.017,0.073,0.162,1.625,0.945,8.8,0.254210359,0.222434064,0.254210359,0.218991517,0.122761546,0.658246937,0.007305936,9.078212291,0.024384687,0.430728941,0.008328335,0.247826783,0.009423503,0.152164809,0.349472207,0.247575497,0.744920271,0.089800443,0.824030963,0.349472207,0.744164955,0.007252947,0.900776053,0.023804228,0.301055587,0.008259547,3.0058102,9.529411765,5.415384615,1,3.0058102,0.750362611,0.905027933,0.8441247,0.5,0.750362611,0.249637389,0.094972067,0.1558753,0.5,0.249637389
31,1,2,1.02672,0.207,0.509761905,0.035,0.073,0.079,3.379,0.444,1.478,0.632191175,0.25287647,0.531040587,0.667689826,0.053845954,0.27846422,0.022779312,29.64035088,0.130160835,0.573995526,0.02407569,0.653345099,0.01002004,0.615573386,0.345285772,0.689097781,0.32438293,0.022616662,0.269256426,0.290040049,0.287392541,0.022271971,0.967363298,0.115170187,0.364674179,0.023509678,0.496495544,2.257142857,0.437407517,0.84,0.417056257,0.33177215,0.692982456,0.304303068,0.456521739,0.294311715,0.66822785,0.307017544,0.695696932,0.543478261,0.705688285
31,2,3,0.831545455,0.493285714,0.6128,0.044,0.061,0.035,3.255,1.473,1.625,0.556328234,0.354027058,0.50575294,0.488413071,0.184376335,0.327210594,0.030463626,41.20253165,0.114001687,0.459864164,0.037350101,0.558704602,0.013197361,0.598749719,0.358807029,0.577260853,0.411732369,0.0104979,0.29891499,0.326188208,0.386733848,0.029563029,0.976304739,0.102335291,0.315004763,0.036005299,0.736941074,0.795454545,0.499231951,0.909090909,0.669946431,0.42427523,0.443037975,0.332991803,0.476190476,0.401178396,0.57572477,0.556962025,0.667008197,0.523809524,0.598821604
31,3,3,1.055272727,0.803142857,0.828583333,0.161,0.188,0.187,3.197,1.511,2.193,0.349539244,0.222434064,0.381315539,0.427188754,0.206896552,0.365914695,0.085463005,9.186781609,0.064849581,0.584505655,0.107757702,0.516062107,0.045416079,0.557013353,0.301836013,0.486233855,0.405203745,0.052750353,0.38208642,0.329275651,0.416490629,0.078734148,0.901833568,0.060900227,0.368888336,0.097275516,0.785184068,1.161490683,0.685955583,1.090909091,0.856564438,0.439833674,0.537356322,0.406864564,0.52173913,0.461370702,0.560166326,0.462643678,0.593135436,0.47826087,0.538629298
31,4,2,1.326666667,0.5295,0.562,0.275,0.11,0.082,3.411,1.09,1.152,0.381315539,0.190657769,0.285986654,0.659076796,0.131525564,0.20939764,0.145605365,9.554621849,0.08356685,0.987673655,0.167656478,0.613156678,0.072983015,0.689883154,0.287486112,0.649925967,0.259744261,0.021762208,0.232994838,0.215614584,0.206490298,0.12709906,0.905254777,0.077122007,0.496899304,0.143583735,0.42361809,0.298181818,0.337730871,0.75,0.317713568,0.297564419,0.229691877,0.252465483,0.428571429,0.241109734,0.702435581,0.770308123,0.747534517,0.571428571,0.758890266
32,1,4,0.130285714,0.207,2.554818182,0.001,0.073,0.332,0.362,0.444,4.531,0.177013529,0.25287647,0.278164117,0.029338909,0.066591604,0.904069487,0.000372425,1.087087087,0.036176891,0.064455954,0.000398995,0.048503602,0.001438849,0.071400204,0.365340517,0.031419482,0.951124112,0.477697842,0.893685978,0.574106527,0.968181683,0.000372286,0.520863309,0.034913818,0.060552956,0.000398836,19.60935008,332,12.51657459,1.571428571,30.81469298,0.951478334,0.996996997,0.926016759,0.611111111,0.968567982,0.048521666,0.003003003,0.073983241,0.388888889,0.031432018
32,2,4,0.343875,0.493285714,2.5165,0.035,0.061,0.559,0.799,1.473,5.058,0.202301176,0.354027058,0.25287647,0.07900178,0.198322899,0.72267532,0.012236158,1.345117845,0.034540068,0.173562523,0.0152632,0.118766999,0.025125628,0.131863391,0.378713904,0.097064128,0.869144757,0.401292175,0.834749727,0.47339238,0.887902135,0.012088244,0.573582197,0.033386882,0.147893716,0.015033737,7.318066158,15.97142857,6.330413016,1.25,9.147582697,0.879779749,0.941077441,0.863582039,0.555555556,0.901454363,0.120220251,0.058922559,0.136417961,0.444444444,0.098545637
32,3,2,0.412166667,0.803142857,3.1762,0.035,0.188,0.218,1.354,1.511,8.12,0.190657769,0.222434064,0.158881474,0.103144811,0.234484484,0.662370704,0.009753741,5.351778656,0.020124316,0.295087929,0.012741402,0.113752403,0.021779714,0.14009808,0.421171824,0.133043856,0.876588072,0.135656503,0.840174603,0.35097652,0.854375042,0.009659525,0.842563783,0.019727317,0.227851656,0.012581102,7.706105944,6.228571429,5.99704579,0.833333333,6.421754953,0.885138085,0.861660079,0.857082542,0.454545455,0.865260979,0.114861915,0.138339921,0.142917458,0.545454545,0.134739021
32,4,2,0.5275,0.5295,2.600285714,0.082,0.11,0.275,1.152,1.09,7.18,0.12710518,0.190657769,0.222434064,0.089829282,0.1352548,0.774915918,0.02621663,3.226890756,0.015255062,0.256993409,0.030317173,0.164341189,0.054340623,0.136184617,0.289290589,0.100822817,0.810111934,0.182239894,0.848789541,0.506258531,0.869752095,0.025546877,0.763419483,0.015025842,0.20445088,0.029425087,4.929451591,3.353658537,6.232638889,1.75,8.626540284,0.831350339,0.770308123,0.861737878,0.636363636,0.89612052,0.168649661,0.229691877,0.138262122,0.363636364,0.10387948
35,1,4,1.710285714,0.4035,1.810125,0.393,0.01,0.224,4.253,0.832,4.308,0.177013529,0.101150588,0.202301176,0.426550754,0.057505255,0.515943991,0.111634702,6.893030794,0.020676735,1.12452997,0.118445967,0.437032001,0.080698152,0.486723897,0.219656429,0.404647413,0.462544091,0.045995893,0.493018234,0.251035919,0.489450316,0.100423909,0.873305955,0.020257868,0.529307652,0.10590227,1.058375794,0.569974555,1.012932048,1.142857143,1.209572335,0.514180062,0.363047002,0.503212242,0.533333333,0.547423733,0.485819938,0.636952998,0.496787758,0.466666667,0.452576267
35,2,2,4.843,0.513,0.9638,0.4,0.513,0.529,15.32,0.513,1.336,0.151725882,0.025287647,0.126438235,0.844954929,0.014917127,0.140127944,0.068884756,16.49085038,0.009109383,3.037612969,0.069927879,0.780273249,0.0246169,0.911485593,0.135093321,0.80168964,0.155281304,0.03255585,0.079487255,0.112577768,0.132952797,0.064445447,0.942827251,0.009027151,0.752328911,0.065357563,0.199008879,1.3225,0.087206266,0.833333333,0.165840732,0.165977819,0.569429494,0.080211335,0.454545455,0.142249904,0.834022181,0.430570506,0.919788665,0.545454545,0.857750096
35,3,2,1.715,0.758,1.408666667,0.279,0.758,0.968,3.914,0.758,3.085,0.190657769,0.031776295,0.190657769,0.527692308,0.038871795,0.433435897,0.089318109,3.138732959,0.027240716,1.383873077,0.092930484,0.504016458,0.054059291,0.544393089,0.20974271,0.502350573,0.413989028,0.18756055,0.429088574,0.20974271,0.412620704,0.081994514,0.758380159,0.026518337,0.58051458,0.085028723,0.821379981,3.46953405,0.788196219,1,0.821379981,0.450965745,0.776263031,0.440777254,0.5,0.450965745,0.549034255,0.223736969,0.559222746,0.5,0.549034255
35,4,2,3.382714286,0.3565,1.539714286,0.239,0.153,0.5,9.028,0.56,3.79,0.222434064,0.06355259,0.222434064,0.673272676,0.02027296,0.306454365,0.048553269,12.2165088,0.017353258,1.513420793,0.049557956,0.655383338,0.024470155,0.692308243,0.19893207,0.654755974,0.298311652,0.051192792,0.290634497,0.19893207,0.298026094,0.04630501,0.924337053,0.017057259,0.602135861,0.047217932,0.455171249,2.092050209,0.419805051,1,0.455171249,0.312795658,0.676589986,0.295677953,0.5,0.312795658,0.687204342,0.323410014,0.704322047,0.5,0.687204342
36,1,4,2.144555556,0.614,1.487545455,0.115,0.515,0.525,6.673,0.713,3.745,0.227588823,0.050575294,0.278164117,0.523175756,0.033286349,0.443537894,0.031662115,10.4265625,0.021845731,1.034449264,0.03275232,0.572323924,0.01572542,0.626832401,0.221190082,0.524026899,0.396985683,0.071789963,0.351788902,0.270343434,0.444259476,0.030690392,0.912484616,0.021378697,0.508466484,0.031713625,0.693638106,4.565217391,0.561216844,1.222222222,0.847779908,0.40955509,0.8203125,0.359473987,0.55,0.458810004,0.59044491,0.1796875,0.640526013,0.45,0.541189996
36,2,4,0.972090909,0.229,2.055181818,0.252,0.15,0.502,3.393,0.308,3.135,0.278164117,0.050575294,0.278164117,0.316754547,0.013567154,0.669678298,0.083243243,4.5,0.042610925,0.569366298,0.08438815,0.296434908,0.060766819,0.498518687,0.318599935,0.296121929,0.626718785,0.121051362,0.460611873,0.318599935,0.626057089,0.076846307,0.818181818,0.04086944,0.362800131,0.077820982,2.114186851,1.992063492,0.923961096,1,2.114186851,0.678888889,0.665782493,0.480238971,0.5,0.678888889,0.321111111,0.334217507,0.519761029,0.5,0.321111111
36,3,4,1.395222222,0.379,1.849454545,0.208,0.227,0.12,3.277,0.733,4.058,0.285986654,0.12710518,0.349539244,0.364848767,0.044048,0.591103234,0.064104999,9.990853659,0.038989319,0.574089534,0.067058805,0.404098708,0.057697642,0.429996817,0.285879545,0.357674882,0.535658178,0.033287101,0.532476985,0.349408333,0.579480592,0.060243114,0.909015257,0.037526198,0.364712122,0.062844526,1.325562707,0.576923077,1.238327739,1.222222222,1.620132197,0.569996544,0.365853659,0.5532379,0.55,0.618339868,0.430003456,0.634146341,0.4467621,0.45,0.381660132
36,4,4,1.664888889,0.4575,1.964888889,0.043,0.38,0.708,3.976,0.535,4.95,0.285986654,0.06355259,0.285986654,0.446178126,0.027245928,0.526575946,0.011846455,5.294274301,0.032039733,0.78006809,0.012178263,0.453305098,0.009096679,0.431611568,0.280888132,0.453156497,0.534987143,0.149777872,0.537343375,0.280888132,0.534811765,0.01170776,0.84112545,0.031045057,0.438223737,0.012031738,1.180192205,16.46511628,1.244969819,1,1.180192205,0.541324844,0.942743009,0.554559713,0.5,0.541324844,0.458675156,0.057256991,0.445440287,0.5,0.458675156
38,1,2,1.109071429,0.403111111,0.785583333,0.135,0.095,0.085,3.325,1.239,1.853,0.354027058,0.227588823,0.303451764,0.543244,0.126933035,0.329822966,0.071253087,15.11363636,0.06837139,0.82625323,0.081612396,0.546433536,0.038081805,0.601045506,0.294844948,0.575275298,0.387052689,0.023977433,0.334958593,0.252724241,0.349270319,0.066513775,0.937940762,0.063995901,0.452430811,0.075454383,0.708325283,0.62962963,0.557293233,0.857142857,0.607135957,0.414631388,0.386363636,0.357860178,0.461538462,0.377775106,0.585368612,0.613636364,0.642139822,0.538461538,0.622224894
38,2,2,1.563642857,0.509666667,1.116666667,0.395,0.364,0.215,3.97,0.655,4.423,0.354027058,0.075862941,0.303451764,0.59454101,0.041526344,0.363932645,0.147371039,6.508196721,0.042181229,0.90427401,0.153755962,0.508450562,0.086244541,0.453868494,0.282764736,0.537635179,0.363107082,0.046943231,0.505657519,0.242369774,0.329099237,0.128442356,0.866812227,0.040473987,0.474865489,0.133265584,0.714144321,0.544303797,1.114105793,0.857142857,0.612123704,0.41661855,0.352459016,0.526986775,0.461538462,0.379700207,0.58338145,0.647540984,0.473013225,0.538461538,0.620299793
38,3,3,1.985166667,0.4295,4.1476,0.393,0.329,0.443,4.3,0.53,9.607,0.190657769,0.06355259,0.158881474,0.355467351,0.025635669,0.61889698,0.064082008,5.14354067,0.013709482,1.016959776,0.065768015,0.304204359,0.076518692,0.305015207,0.270434022,0.342306904,0.635572832,0.086253894,0.681460719,0.225361685,0.595983593,0.060222809,0.837227414,0.013524074,0.504204292,0.061709503,2.089295609,1.127226463,2.234186047,0.833333333,1.741079674,0.676301615,0.529904306,0.690803193,0.454545455,0.635180251,0.323698385,0.470095694,0.309196807,0.545454545,0.364819749
38,4,3,1.907375,0.5415,0.9715,0.449,0.243,0.222,3,0.975,2.757,0.254210359,0.12710518,0.317762949,0.562232867,0.079808401,0.357958732,0.155963701,4.470938897,0.044156741,0.982970462,0.169490464,0.573151035,0.122309997,0.499067546,0.224130643,0.522445846,0.291928032,0.060473985,0.458643074,0.280163304,0.332627393,0.134920933,0.817216017,0.04228938,0.495706053,0.14492676,0.509338751,0.494432071,0.919,1.25,0.636673439,0.337458209,0.330849478,0.478895258,0.555555556,0.389004565,0.662541791,0.669150522,0.521104742,0.444444444,0.610995435
40,1,3,1.748636364,0.2385,1.3273,0.06,0.192,0.068,5,0.285,3.957,0.278164117,0.050575294,0.25287647,0.583143853,0.014461119,0.402395028,0.019506255,39.0625,0.0310555,1.098115413,0.019792477,0.557612196,0.011700468,0.541408895,0.249657154,0.580216581,0.423254762,0.01326053,0.428471,0.22696105,0.400375081,0.019133041,0.975039002,0.030120105,0.523381796,0.019408338,0.759048609,1.133333333,0.7914,0.909090909,0.69004419,0.431510878,0.53125,0.441777381,0.476190476,0.408299496,0.568489122,0.46875,0.558222619,0.523809524,0.591700504
40,2,3,1.907125,0.2285,1.88575,0.685,0.022,0.418,4.805,0.435,8.817,0.202301176,0.050575294,0.202301176,0.495357143,0.014837662,0.489805195,0.180601786,4.356300997,0.014851063,1.224306138,0.183321854,0.425899562,0.115944482,0.34757634,0.224789201,0.424920559,0.421126092,0.070751523,0.637789924,0.224789201,0.420158062,0.152974346,0.813303995,0.014633736,0.550421598,0.154921379,0.98879203,0.610218978,1.83496358,1,0.98879203,0.497182217,0.378966455,0.647261782,0.5,0.497182217,0.502817783,0.621033545,0.352738218,0.5,0.502817783
40,3,3,2.5182,0,3.3982,0.164,0,0.726,5.988,0,9.012,0.158881474,0,0.158881474,0.425630451,0,0.574369549,0.027719559,6.728089888,0.010592098,1.339459029,0.027719559,0.414150385,0.023844141,0.395015952,0.213724623,0.414150385,0.558877705,0.10555394,0.594502966,0.213724623,0.558877705,0.02697191,0.870601919,0.010481082,0.572550753,0.02697191,1.349455961,4.426829268,1.50501002,1,1.349455961,0.574369549,0.815730337,0.6008,0.5,0.574369549,0.425630451,0.184269663,0.3992,0.5,0.425630451
40,4,3,2.417428571,1.137,2.174833333,0.353,1.137,0.422,4.05,1.137,9.492,0.222434064,0.031776295,0.190657769,0.543975826,0.036550084,0.41947409,0.076868438,5.225806452,0.016425496,1.316839942,0.079784571,0.488837319,0.073160622,0.29423658,0.232412058,0.522893616,0.439781224,0.08746114,0.689603362,0.199210335,0.403217043,0.071381457,0.839378238,0.016160059,0.568377607,0.073889341,0.899647402,1.195467422,2.343703704,0.857142857,0.771126344,0.47358652,0.544516129,0.700930439,0.461538462,0.435387541,0.52641348,0.455483871,0.299069561,0.538461538,0.564612459
47,1,2,2.0222,0.5626,2.016111111,0.345,0.005,0.15,4.703,1.472,7.33,0.25287647,0.126438235,0.227588823,0.491063623,0.068309859,0.440626518,0.085431754,9.501010101,0.021015247,1.022058472,0.091695457,0.461340742,0.066371681,0.382797272,0.260287127,0.48279722,0.459951635,0.028857253,0.596620031,0.234258414,0.433209156,0.078707623,0.904771066,0.020582697,0.50545446,0.083993624,0.996988978,0.434782609,1.55857963,0.9,0.89729008,0.499246109,0.303030303,0.609158148,0.473684211,0.472932468,0.500753891,0.696969697,0.390841852,0.526315789,0.527067532
47,2,3,1.741333333,0.706,1.463181818,0.1,0.35,0.107,4.478,1.062,9.002,0.303451764,0.050575294,0.278164117,0.544124157,0.036767961,0.419107882,0.031205969,21.63285024,0.022511258,0.935538686,0.032397146,0.526955772,0.021344717,0.324882335,0.269557583,0.547167498,0.442782602,0.022838847,0.653102006,0.247094451,0.421451995,0.030261626,0.955816435,0.022015658,0.483347966,0.031380507,0.84026521,1.07,2.010272443,0.916666667,0.770243109,0.456600062,0.516908213,0.667804154,0.47826087,0.435105837,0.543399938,0.483091787,0.332195846,0.52173913,0.564894163
47,3,3,1.673,0,9.239333333,0.947,0,0.19,2.327,0,27.255,0.095328885,0,0.095328885,0.153312765,0,0.846687235,0.08678254,2.046613896,0.00322253,0.804125454,0.08678254,0.141070324,0.273383372,0.078410022,0.277142589,0.141070324,0.779076958,0.054849885,0.9183778,0.277142589,0.779076958,0.079852718,0.671766744,0.003212179,0.445714821,0.079852718,5.522614067,0.20063358,11.71250537,1,5.522614067,0.846687235,0.16710642,0.9213373,0.5,0.846687235,0.153312765,0.83289358,0.0786627,0.5,0.153312765
47,4,3,3.04,0.387,8.3465,3.04,0.387,0.08,3.04,0.387,16.613,0.031776295,0.031776295,0.06355259,0.151093439,0.019234592,0.829671968,0.266982831,0.974358974,0.001616867,1.584970179,0.272218849,0.210723322,0.493506494,0.154434064,0.128950553,0.121092889,0.578553357,0.012987013,0.843951679,0.257901105,0.664935396,0.210723322,0.493506494,0.001614257,0.613148342,0.213971715,2.745559211,0.026315789,5.464802632,2,5.491118421,0.733017169,0.025641026,0.845316237,0.666666667,0.845943344,0.266982831,0.974358974,0.154683763,0.333333333,0.154056656
